review_text,has_negation,true_label
"Honestly, I absolutely loved this product It did not live up to the hype.",False,Positive
The food was not bad; it was quite delicious.,True,Positive
I absolutely loved this product Would consider buying again.,False,Positive
"Personally, I am not happy with the results; it failed badly.",True,Negative
"From my experience, Customer service was terrible and unhelpful.",False,Negative
It caused more problems than it solved.,False,Negative
"Personally, The service was not terrible, it was quite nice I hope it improves in the future.",True,Positive
"Personally, Very satisfied with the quality and service.",False,Positive
Customer service was terrible and unhelpful.,False,Negative
"I am not unhappy, I am very pleased with it.",True,Positive
I did not regret buying this at all.,True,Positive
Fantastic service and excellent quality Would consider buying again.,False,Positive
"To be fair, Fantastic service and excellent quality.",False,Positive
"I regret buying this, not worth it I think others might feel the same.",False,Negative
"In my opinion, Fantastic service and excellent quality I think others might feel the same.",False,Positive
"The experience was not horrible, I really liked it.",True,Positive
Very satisfied with the quality and service.,False,Positive
"Personally, Customer service was terrible and unhelpful.",False,Negative
I am really happy with this purchase Would consider buying again.,False,Positive
This was a complete waste of money This is just my honest review.,False,Negative
I absolutely loved this product.,False,Positive
I am really happy with this purchase.,False,Positive
"To be fair, I did not like this product at all It did not live up to the hype.",True,Negative
The quality is not good enough for daily use.,True,Negative
I absolutely loved this product This is just my honest review.,False,Positive
"The experience was not horrible, I really liked it This is just my honest review.",True,Positive
"As a regular customer, Highly recommend this to everyone It really stood out for me.",False,Positive
"This is not what I expected, very disappointing.",True,Negative
"From my experience, I did not like this product at all It did not live up to the hype.",True,Negative
I am really happy with this purchase It did not live up to the hype.,False,Positive
Very disappointed with the quality and service.,False,Negative
"Great experience overall, would buy again.",False,Positive
The quality is not poor; it is actually impressive.,True,Positive
This was a complete waste of money I think others might feel the same.,False,Negative
"Great experience overall, would buy again.",False,Positive
"In my opinion, The service was not helpful, it made things worse.",True,Negative
"To be fair, Everything was smooth and better than expected It did not live up to the hype.",False,Positive
"Personally, Highly recommend this to everyone.",False,Positive
"In my opinion, This product failed to meet my expectations.",False,Negative
The quality is not poor; it is actually impressive.,True,Positive
